day,hour,minute,second,frames,v1,v2,v3,std,minY,pixels
10,17,16,59.232,15,-7.44,-5.33,-3.04,4.35,066,2856
10,17,18,54.563,18,8.19,7.72,6.72,3.92,067,3442
10,17,19,10.572,22,-1.36,-1.48,-1.50,0.73,070,1721
10,17,20,05.699,23,-4.47,-5.87,-6.60,3.55,066,3392
10,17,20,22.788,18,6.94,7.19,6.64,6.77,069,3555
10,17,22,06.302,21,-8.16,-6.96,-5.04,5.81,066,3135
10,17,22,07.768,18,7.92,6.53,5.19,3.48,074,5377
10,17,22,49.833,34,3.50,2.75,2.10,1.58,099,2728
10,17,22,53.703,7,2.36,1.95,1.14,1.49,099,1903
10,17,23,00.703,13,1.96,2.48,2.68,2.27,099,1804
10,17,23,04.716,20,5.83,7.33,7.80,5.30,094,4376
10,17,23,09.369,12,1.81,1.86,1.69,3.59,087,1957
10,17,23,12.521,8,0.19,1.19,1.69,2.25,086,1889
10,17,23,16.313,8,-1.12,-4.00,-5.44,4.20,099,2145
10,17,23,21.096,30,-2.01,-2.88,-3.84,1.71,099,3061
10,17,23,39.436,8,6.56,4.06,2.81,10.05,067,3894
10,17,23,39.634,10,9.10,6.24,3.98,7.90,072,4344
10,17,23,47.836,18,-8.72,-8.43,-7.72,3.24,068,3659
10,17,24,10.903,14,6.05,9.84,11.27,11.44,070,3433
10,17,24,17.633,24,-6.77,-5.99,-4.44,5.19,067,2907
10,17,25,47.034,25,5.87,6.29,6.24,2.89,071,5576
10,17,26,45.769,19,6.79,7.54,7.50,3.61,074,4458
10,17,26,53.172,15,10.24,8.59,5.44,11.77,072,3106
10,17,27,44.844,22,6.33,7.23,7.46,4.19,073,5526
10,17,28,25.168,27,-5.83,-5.92,-5.60,2.94,067,5029
10,17,29,12.237,38,3.39,2.71,1.99,2.24,099,2865
10,17,29,16.281,9,1.33,1.38,1.78,1.94,099,2468
10,17,29,19.824,19,3.24,6.35,8.03,26.00,099,5053
10,17,29,23.570,11,-1.45,-2.30,-2.73,0.94,099,2148
10,17,29,35.769,11,7.55,4.52,2.65,13.31,099,4472
10,17,31,33.374,18,7.06,7.53,7.86,5.85,070,4959
10,17,34,31.570,22,-5.77,-6.21,-6.30,2.80,067,3718
10,17,35,52.041,21,-7.31,-7.34,-7.14,3.29,067,4748
10,17,36,07.640,19,5.55,6.73,7.51,3.58,073,5038
10,17,37,14.908,23,-6.15,-6.74,-6.88,2.37,068,4950
10,17,38,51.310,26,-4.98,-5.85,-6.16,3.11,067,5215
10,17,39,43.709,21,6.33,6.35,6.04,2.66,072,4751
10,17,40,10.575,16,7.95,8.89,9.29,3.28,070,4240
10,17,42,55.173,22,5.73,6.04,6.01,1.59,073,4932
10,17,42,57.712,21,5.92,6.08,6.10,5.17,073,5079
10,17,42,59.710,20,5.75,6.94,7.44,2.32,072,4836
10,17,43,50.797,22,-6.10,-6.26,-6.32,2.23,067,3533
10,17,44,12.912,22,-5.57,-5.76,-5.52,6.27,070,4115
10,17,44,14.042,12,9.69,8.11,6.62,4.35,074,5506
10,17,44,48.912,22,5.79,6.82,7.24,2.20,072,5404
10,17,44,51.840,17,6.49,7.35,7.60,3.01,072,4403
10,17,47,05.115,21,6.53,6.42,5.98,2.33,073,4745
10,17,47,49.712,20,-5.60,-6.58,-7.04,3.59,069,4243
10,17,48,45.511,22,5.49,5.84,5.86,2.06,073,4780
10,17,48,54.316,17,6.67,7.78,8.16,1.92,073,4530
10,17,52,56.309,23,-6.17,-6.97,-7.21,3.18,070,5366
10,17,54,04.854,21,6.04,6.18,6.20,2.66,072,4190
10,17,54,09.843,15,8.20,8.36,8.20,4.71,072,4809
10,17,54,44.116,22,-6.99,-7.24,-7.11,2.88,071,5237
10,17,57,28.852,24,-6.09,-6.18,-5.95,3.27,070,4317
10,17,58,25.646,25,-5.91,-6.05,-5.79,2.47,069,4430
10,17,58,34.916,20,5.65,7.05,7.74,2.82,071,4339
10,17,59,43.847,16,2.25,1.73,1.24,2.33,064,1637
10,18,00,04.183,30,-4.48,-4.63,-4.62,3.25,067,3470
10,18,02,06.849,19,-7.39,-7.89,-8.03,5.09,071,4741
10,18,03,12.919,27,-5.59,-5.75,-5.65,2.23,070,5988
10,18,03,34.855,22,6.02,6.87,7.14,3.60,074,6330
10,18,04,03.847,18,7.19,7.95,8.17,3.56,074,5308
10,18,04,18.249,19,6.79,7.48,7.86,2.60,073,5447
10,18,04,40.851,20,5.75,7.12,7.66,2.28,074,5307
10,18,07,42.647,34,-4.58,-4.53,-4.27,2.44,068,4554
10,18,08,15.117,13,0.87,1.21,1.22,1.34,071,1626
10,18,08,18.116,57,1.34,1.36,1.39,0.86,075,2466
10,18,10,21.121,25,-5.78,-6.01,-5.90,2.68,067,4168
10,18,10,36.382,24,-6.16,-6.38,-6.30,2.69,071,5728
10,18,10,44.521,16,7.27,8.19,8.48,2.70,075,5296
10,18,11,57.847,25,-5.94,-6.35,-6.38,2.66,072,5650
10,18,13,09.782,23,5.46,6.62,7.22,2.45,079,5509
10,18,13,49.852,19,6.71,7.22,7.15,3.04,075,5061
10,18,15,21.449,18,7.31,7.20,6.75,2.00,075,5716
10,18,17,32.323,17,-0.92,-1.22,-1.38,1.33,075,2006
10,18,17,33.990,47,-1.51,-1.53,-1.51,1.02,076,2380
10,18,21,00.050,22,-6.70,-7.24,-7.38,2.82,070,5149
10,18,21,38.992,32,4.68,4.85,4.68,2.50,072,6106
10,18,23,19.649,23,5.44,6.64,7.20,3.21,072,6511
10,18,23,35.121,18,7.14,7.63,7.83,2.98,073,4800
10,18,23,43.522,18,7.14,7.15,6.78,2.36,075,5472
10,18,26,30.652,18,7.22,7.73,7.78,2.01,073,5517
10,18,27,28.190,21,-7.59,-7.42,-7.02,2.76,069,4657
10,18,27,33.521,20,6.00,7.35,7.91,2.52,072,5840
10,18,27,48.801,24,-5.97,-5.83,-5.44,2.52,067,3973
10,18,28,57.387,24,5.92,6.23,6.25,2.63,073,5671
10,18,29,04.651,21,6.31,6.59,6.61,2.66,073,5211
10,18,29,38.653,16,8.10,9.03,9.26,3.02,073,5390
10,18,31,17.923,21,6.51,6.55,6.24,2.68,072,4564
10,18,31,49.791,42,-3.66,-3.53,-3.32,1.62,067,3546
10,18,32,59.854,23,-5.87,-6.89,-7.33,3.36,071,5583
10,18,33,13.526,21,-7.35,-7.47,-7.20,3.53,071,5124
10,18,33,18.591,19,6.97,8.41,9.14,3.01,075,6189
10,18,35,26.127,17,-5.72,-7.28,-8.17,4.69,071,4067
10,18,38,17.057,30,1.31,1.33,1.29,1.23,072,1936
10,18,38,17.792,37,1.45,1.61,1.73,1.41,075,2013
10,18,38,52.525,18,-5.25,-4.10,-3.39,5.12,073,10453
10,18,38,53.089,8,-7.69,-6.50,-5.91,3.84,072,5945
10,18,39,25.925,23,5.01,6.37,7.03,2.98,074,5323
10,18,42,01.126,19,6.55,7.80,8.29,3.08,074,4926
10,18,43,57.998,18,-7.08,-7.27,-7.36,4.90,065,3681
10,18,44,04.455,13,5.94,7.38,8.35,2.52,070,2145
10,18,44,33.994,19,-7.21,-7.29,-7.38,4.51,066,3987
10,18,45,04.996,22,-5.71,-5.84,-5.94,10.88,068,4386
10,18,46,00.926,16,-7.28,-6.39,-5.23,3.07,067,4562
10,18,46,05.395,8,-0.38,-6.88,-10.12,9.36,066,3788
10,18,46,05.553,11,-6.09,-6.92,-7.27,3.41,065,2893
10,18,46,53.857,20,5.83,6.75,7.09,2.98,074,5421
10,18,52,04.924,23,5.14,6.45,7.07,3.06,074,5377
10,18,52,33.527,31,-5.05,-4.81,-4.24,2.34,071,4416
10,18,54,22.128,22,-5.22,-6.17,-6.61,3.91,072,4581
10,18,57,16.595,22,-5.42,-5.45,-5.06,3.26,065,3773
10,18,58,00.398,24,-5.69,-5.70,-5.38,2.90,065,3915
10,18,59,19.998,20,5.88,7.16,7.84,2.69,073,5221
10,19,05,54.064,20,5.55,5.68,5.46,6.36,077,5845
10,19,05,54.213,8,1.50,5.69,7.78,3.63,069,3855
10,19,05,58.729,26,-4.72,-5.27,-5.44,4.03,065,4597
10,19,10,22.530,20,-6.22,-5.76,-5.12,3.17,065,4227
10,19,17,36.869,11,0.09,2.17,6.20,22.12,066,3986
10,19,17,37.354,15,-4.96,-6.42,-6.80,9.54,064,4104
10,19,19,55.133,24,5.62,4.74,3.55,3.07,073,7169
10,19,23,47.066,11,8.09,8.11,7.69,4.08,072,4082
10,19,26,44.808,16,8.06,7.80,7.25,3.13,073,4912
10,19,26,47.667,16,5.66,6.58,7.40,2.73,068,4156
10,19,30,46.204,31,-4.58,-4.53,-4.06,5.21,065,4231
10,19,30,49.670,14,-5.57,-5.51,-5.30,1.93,057,3098
10,19,33,37.136,11,1.00,1.19,1.22,1.14,065,1249
10,19,34,53.004,15,-1.88,-5.32,-10.00,23.21,072,2090
10,19,34,55.621,8,10.12,10.69,10.97,43.29,069,2883
10,19,34,56.268,21,-2.47,-2.51,-2.47,7.32,062,4033
10,19,34,57.035,8,-0.94,-1.31,-1.50,0.45,054,1919
10,19,35,05.804,10,1.90,1.60,1.18,1.41,084,1581
10,19,35,08.560,9,1.67,1.30,0.67,1.90,085,1845
10,19,35,19.008,24,4.73,5.69,6.45,4.68,071,5352
10,19,35,23.805,15,2.24,2.67,3.24,1.72,099,1883
10,19,37,34.006,8,-3.19,-3.06,-3.00,6.41,064,4050
10,19,37,34.553,9,-7.00,-6.14,-4.11,8.28,060,2837
10,19,41,29.938,18,-1.86,-1.52,-1.28,4.26,073,3039
10,19,41,32.138,16,-1.27,-1.38,-1.50,0.61,068,1683
10,19,43,14.472,17,4.41,5.25,5.72,3.20,076,6503
10,19,43,35.477,12,6.25,5.22,3.62,7.95,067,4697
10,19,43,36.208,15,5.56,5.67,6.16,4.28,070,4821
10,19,45,37.410,27,4.46,5.13,5.59,3.26,071,4569
10,19,46,52.277,22,4.89,5.65,6.20,4.86,073,4950
10,19,49,46.014,18,6.06,5.98,5.67,5.84,081,6308
10,19,49,46.279,8,4.69,4.62,4.59,4.07,075,5183
10,19,51,04.210,16,8.93,7.98,6.72,4.81,068,3118
10,19,54,20.142,25,5.13,5.48,5.93,4.19,078,6124
10,19,57,24.677,67,1.30,1.45,1.54,0.99,074,2361
10,19,57,26.561,10,1.10,2.04,2.60,1.05,067,1530
10,19,58,05.880,22,6.00,5.98,5.93,4.04,074,4918
10,19,58,39.424,18,7.17,6.88,6.00,5.79,070,3527
10,20,03,52.012,23,6.52,5.41,4.09,5.48,069,4012
10,20,05,14.878,11,-4.45,-4.41,-4.16,6.97,065,4622
10,20,05,15.361,11,-5.64,-5.21,-4.96,6.98,064,3492
10,20,05,32.214,29,-2.53,-3.88,-5.00,4.06,081,5581
10,20,07,32.945,21,5.94,5.63,5.88,6.11,076,5283
10,20,09,13.950,10,7.50,3.64,0.50,7.03,066,3430
10,20,09,14.149,21,-3.69,-5.05,-5.80,6.94,065,3839
10,20,10,12.214,16,4.61,5.42,5.64,5.16,075,5260
10,20,10,35.483,16,6.90,7.97,8.01,7.76,067,4172
10,20,12,28.880,21,7.90,6.76,5.43,4.10,071,4234
10,20,15,09.816,25,-4.61,-4.99,-5.78,4.08,064,3862
10,20,17,52.618,19,8.18,7.60,6.19,7.08,067,3290
10,20,20,32.086,24,5.78,5.77,5.77,3.27,073,4567
10,20,24,51.682,17,-3.14,-4.52,-5.37,6.66,065,4745
10,20,24,52.172,12,-4.25,-3.50,-3.06,7.06,057,3102
10,20,28,46.691,28,-4.87,-4.97,-4.74,2.20,065,4186
10,20,30,21.152,16,-4.01,-4.81,-5.22,5.82,064,4123
10,20,30,21.635,9,-4.22,-3.76,-4.11,8.04,057,2659
10,20,30,48.684,19,5.61,6.06,6.41,4.69,076,5723
10,20,46,21.692,18,5.92,6.12,5.75,6.32,078,5201
10,20,46,21.981,7,1.71,4.38,7.07,4.02,069,4254
10,20,47,46.025,25,-4.12,-5.08,-6.53,6.38,068,4293
10,20,49,20.896,15,7.40,6.77,5.88,7.35,068,4212
10,20,57,52.700,10,3.00,5.28,4.70,13.17,068,3811
10,20,57,53.033,16,-3.79,-6.27,-7.11,8.55,063,3894
10,21,04,10.569,15,9.52,8.63,6.76,10.19,063,3326
10,21,05,06.964,14,6.86,6.65,6.29,5.80,067,3748
10,21,05,11.833,23,5.09,5.80,6.14,5.97,068,3663
10,21,10,05.032,15,8.00,7.38,6.24,7.34,069,4884
10,21,10,41.161,17,8.44,7.58,6.57,5.05,069,3689
10,21,15,05.833,14,4.66,4.80,5.16,6.06,071,5151
10,21,26,57.705,12,9.56,7.61,5.69,4.63,067,4134
10,21,40,07.912,25,5.16,5.49,5.85,5.59,082,6974
10,21,52,48.444,15,6.56,6.43,6.32,6.84,070,4439
10,21,59,13.975,8,2.25,3.50,4.12,19.02,066,3952
10,21,59,14.644,19,-6.84,-5.83,-4.43,2.72,064,3938
10,22,05,45.645,8,-8.81,-6.69,-5.62,31.53,067,5211
10,22,05,46.578,14,5.62,6.94,7.75,2.53,077,6361
10,23,17,07.329,16,5.62,5.48,4.94,5.95,077,5254
10,23,17,07.794,8,4.50,4.44,4.41,4.09,076,4906
10,23,48,04.332,17,6.21,6.56,6.55,7.59,068,4113
10,23,48,04.558,7,4.07,5.83,7.71,3.25,068,3617
10,23,50,30.200,16,-2.06,-2.17,-1.74,4.28,065,3776
10,23,50,30.351,15,-7.64,-4.90,-2.64,5.42,059,3041
11,00,55,57.553,24,5.39,5.49,5.92,3.55,085,7380
11,01,50,14.625,27,-4.84,-3.87,-2.80,4.33,063,4163
11,03,39,34.648,22,5.86,6.02,6.27,4.30,072,5309
11,03,45,07.586,7,-2.14,-1.83,-1.43,1.49,099,1732
11,04,01,03.264,29,4.32,4.77,5.00,3.11,079,5954
11,04,21,17.460,15,-5.60,-5.20,-5.40,4.76,063,5193
11,04,31,59.731,10,2.40,1.60,0.50,2.71,096,1714
11,04,32,02.264,9,3.22,1.94,0.67,2.92,099,2015
11,04,32,04.491,26,1.24,1.24,1.13,4.56,099,2162
11,04,37,40.792,16,-6.00,-5.94,-5.30,4.09,068,4705
11,04,41,28.593,20,6.88,6.83,6.71,3.62,066,3847
11,04,47,19.998,21,-4.24,-5.58,-7.00,5.66,064,4100
11,05,14,49.936,12,-3.00,-2.19,-1.06,11.09,065,4566
11,05,14,50.290,15,-4.96,-5.50,-5.76,21.61,061,3691
11,05,22,51.200,20,-3.40,-4.58,-5.34,4.18,065,3548
11,05,23,20.467,8,-6.56,-4.12,-2.91,8.31,081,5475
11,05,23,20.553,20,-4.95,-4.68,-4.09,2.89,078,4804
11,05,38,51.804,24,-3.28,-4.73,-5.52,3.71,066,3618
11,05,49,01.611,19,-3.71,-5.24,-6.23,4.42,066,3972
11,05,56,30.948,16,-7.35,-5.91,-4.41,2.39,063,3673
11,06,01,21.144,80,-1.64,-1.60,-1.55,0.65,065,1965
11,06,04,05.613,48,-1.39,-1.51,-1.60,0.96,063,1458
11,06,12,07.746,39,-3.25,-3.28,-3.27,0.70,071,1977
11,06,18,03.747,18,-6.64,-7.42,-6.69,7.04,063,4028
11,06,27,07.422,53,-1.22,-1.26,-1.29,0.88,063,1784
11,06,27,17.155,21,-6.29,-6.10,-6.20,4.69,066,5591
11,06,29,38.753,65,1.66,1.74,1.78,0.72,072,1919
11,06,30,52.883,8,-1.50,-1.88,-2.06,5.50,065,2904
11,06,30,53.750,10,-4.80,-8.84,-8.83,17.45,064,3351
11,06,30,54.168,10,-1.40,-1.68,-2.35,2.10,059,2932
11,06,32,15.414,12,-5.94,-5.61,-3.75,7.79,065,4028
11,06,32,15.569,11,-11.18,-6.38,-3.04,8.10,055,2894
11,06,33,21.949,67,-1.45,-1.61,-1.75,1.07,072,2708
11,06,39,25.481,8,-6.94,-3.44,-1.69,6.89,067,4205
11,06,39,25.621,19,-4.76,-4.51,-4.62,5.88,065,4925
11,06,39,45.020,15,4.80,5.53,6.20,3.68,074,6041
11,06,41,13.081,23,-4.29,-5.77,-6.40,5.38,066,4686
11,06,45,25.152,8,3.00,2.50,2.25,5.94,069,4363
11,06,45,25.353,10,5.40,5.20,5.00,3.74,069,4055
11,06,56,57.286,8,2.25,1.75,1.50,5.01,067,1869
11,06,56,59.025,23,-1.01,-1.14,-1.12,0.85,067,2790
11,06,57,04.484,16,-1.12,-1.16,-1.20,1.84,055,1434
11,06,57,08.687,8,-3.56,-2.06,-1.31,6.35,065,4119
11,06,57,08.973,21,-5.90,-5.12,-4.06,3.48,065,4445
11,06,57,20.961,23,-4.71,-4.75,-4.44,3.86,065,3786
11,07,03,38.960,21,6.53,6.83,6.88,4.73,069,4688
11,07,05,16.026,25,-5.89,-6.15,-6.04,2.70,070,4708
11,07,06,40.623,22,-6.04,-6.45,-6.59,5.19,069,4338
11,07,07,48.962,21,-7.61,-6.79,-5.78,6.17,070,4471
11,07,09,08.228,22,-6.35,-6.66,-6.53,3.25,069,4461
11,07,10,32.356,8,0.19,1.62,2.34,2.98,061,1345
11,07,10,33.557,15,1.52,1.48,1.56,1.30,062,1506
11,07,10,33.645,14,0.91,1.12,1.30,1.24,063,1389
11,07,11,13.824,19,6.66,7.78,8.49,2.47,071,5559
11,07,12,16.691,18,-5.97,-6.04,-5.94,4.83,067,3884
11,07,12,35.624,30,-5.02,-4.63,-4.03,2.45,066,3893
11,07,17,08.555,20,5.52,7.18,7.99,2.85,075,5794
11,07,17,12.624,23,-5.57,-6.07,-6.17,4.21,068,4099
11,07,18,55.292,19,-7.42,-7.80,-7.78,3.91,071,4394
11,07,20,33.623,19,-6.03,-6.76,-7.24,3.37,071,3739
11,07,20,52.691,20,-6.40,-7.28,-7.75,1.94,071,5674
11,07,22,20.157,21,-7.29,-6.93,-6.20,2.71,072,5460
11,07,24,14.755,22,-6.39,-6.46,-6.18,5.07,070,4893
11,07,24,31.956,18,-7.97,-7.78,-7.39,4.74,069,4045
11,07,25,09.494,19,-6.61,-7.07,-7.25,2.24,068,3656
11,07,27,19.426,18,-7.39,-7.41,-7.17,4.80,068,4381
11,07,28,41.955,23,-6.06,-6.85,-7.06,3.26,069,5117
11,07,29,35.027,20,5.95,7.53,8.27,3.55,073,5520
11,07,29,43.829,22,-6.47,-7.13,-7.29,2.71,069,5116
11,07,30,03.293,25,-5.71,-6.27,-6.41,3.12,068,4988
11,07,31,04.356,18,7.50,7.26,6.72,2.97,073,4714
11,07,31,59.556,21,-6.53,-6.70,-6.67,3.72,069,4417
11,07,34,00.973,22,-6.68,-7.21,-7.33,3.90,070,5243
11,07,34,11.100,17,6.78,8.00,8.48,3.33,074,4922
11,07,35,10.297,20,6.08,7.61,8.38,2.63,074,6149
11,07,40,18.297,27,-6.06,-4.23,-1.65,25.84,069,3979
11,07,40,22.761,19,-0.95,-1.18,-1.34,1.30,063,1331
11,07,42,23.229,25,-6.04,-6.18,-5.99,3.48,069,4385
11,07,43,32.029,20,-6.40,-6.88,-7.00,3.74,067,3506
11,07,43,53.961,25,5.34,6.03,6.17,3.10,075,6616
11,07,45,31.695,28,4.73,5.19,5.26,2.26,073,5570
11,07,46,36.983,24,-6.89,-6.40,-5.61,2.88,070,5283
11,07,47,02.029,38,-3.96,-3.80,-3.48,2.47,068,4359
11,07,47,45.297,23,-5.72,-6.75,-7.21,2.61,071,5839
11,07,48,02.496,22,-5.47,-5.93,-6.00,2.57,069,4129
11,07,50,05.761,21,-6.27,-6.53,-6.61,3.53,069,4412
11,07,50,50.028,29,-5.01,-5.08,-4.81,2.19,068,4330
11,07,50,53.032,31,4.59,4.96,4.97,2.71,074,7272
11,07,51,13.628,21,-4.71,-3.71,-2.76,2.76,068,8751
11,07,51,14.194,18,-4.44,-4.19,-3.89,3.44,067,8132
11,07,52,12.165,44,-2.65,-2.77,-3.06,2.81,068,8603
11,07,54,33.096,81,1.10,1.11,1.11,0.69,063,1595
11,07,54,46.029,21,-6.61,-6.60,-6.35,3.21,070,4321
11,07,55,35.897,18,-6.25,-7.06,-7.50,3.04,069,4860
11,07,56,20.980,20,6.05,7.65,8.41,3.91,074,6155
11,07,56,39.697,63,2.14,2.23,2.24,1.10,073,4662
11,07,58,26.094,10,-2.60,-1.76,-1.00,2.20,070,1377
11,07,58,26.762,13,-0.63,-1.62,-2.07,2.25,070,1555
11,07,58,27.561,13,-0.75,-1.59,-2.15,2.63,069,1593
11,07,58,40.496,20,-7.50,-7.37,-6.98,3.87,066,3299
11,07,59,38.697,25,-6.45,-6.48,-6.00,3.61,069,5387
11,08,00,01.162,11,1.55,1.87,2.02,0.40,063,1210
11,08,00,16.894,22,5.61,6.43,6.94,2.57,072,4634
11,08,00,58.361,25,-5.45,-5.62,-5.50,2.77,069,3964
11,08,04,27.364,12,-1.50,-1.22,-1.00,1.47,063,1337
11,08,05,11.294,16,7.72,8.69,9.14,4.34,072,4045
11,08,06,38.163,21,6.61,7.21,7.47,4.55,076,6703
11,08,06,40.032,22,-5.75,-6.19,-6.21,4.44,068,3657
11,08,07,36.229,23,-6.20,-6.99,-7.16,3.02,070,5341
11,08,08,08.095,28,-5.69,-4.52,-2.94,21.08,073,5324
11,08,08,12.763,15,-1.24,-1.19,-1.00,1.22,075,1741
11,08,08,14.764,9,-2.22,-1.37,-0.22,1.69,076,1493
11,08,08,14.866,14,-1.39,-1.41,-1.39,1.76,075,1969
11,08,08,25.961,23,5.24,6.68,7.38,3.63,073,6622
11,08,08,39.295,25,-5.68,-5.68,-5.34,4.20,068,4186
11,08,08,44.366,25,-5.94,-6.19,-6.03,2.75,069,4258
11,08,12,59.433,24,-6.12,-5.74,-5.17,3.27,068,3643
11,08,13,38.897,17,-6.88,-8.00,-8.24,4.00,069,4204
11,08,13,47.896,17,6.49,9.00,10.66,3.19,074,5502
11,08,14,26.896,28,5.05,5.77,6.00,2.35,074,7621
11,08,14,59.497,22,5.34,6.36,6.93,3.68,074,5421
11,08,16,33.368,16,7.54,9.05,9.83,2.65,073,4330
11,08,17,26.896,22,5.53,6.65,7.38,2.70,070,4443
11,08,17,37.968,20,5.58,7.49,8.51,3.28,073,6373
11,08,18,46.831,14,-5.09,-5.82,-6.20,2.40,065,1687
11,08,18,50.167,23,-5.70,-6.05,-5.92,6.07,069,4174
11,08,19,14.432,14,0.48,1.43,1.91,2.20,070,1505
11,08,19,15.900,14,0.91,1.73,2.07,2.37,071,1644
11,08,19,16.333,24,1.70,1.41,1.25,2.60,072,2411
11,08,19,18.230,22,-6.47,-5.61,-4.61,3.87,066,4153
11,08,22,37.833,36,-4.02,-4.10,-3.89,2.21,068,6112
11,08,22,57.164,20,-5.47,-6.76,-7.19,3.85,069,4695
11,08,23,15.231,22,5.38,5.98,6.25,2.49,073,4405
11,08,26,13.169,23,-6.00,-6.24,-6.10,3.66,068,4301
11,08,27,08.230,21,-6.67,-6.74,-6.59,3.85,067,3938
11,08,27,29.432,17,6.04,7.92,9.08,3.72,070,4768
11,08,27,55.965,14,7.02,9.18,10.32,2.90,070,4567
11,08,30,42.698,20,6.03,7.39,8.11,3.05,073,5194
11,08,31,40.704,40,-1.19,-1.12,-1.07,0.83,064,1374
11,08,32,08.499,15,-5.60,-4.70,-3.36,3.55,068,7802
11,08,32,08.672,24,-2.62,-3.65,-4.16,3.11,067,8406
11,08,32,18.767,24,-5.75,-5.58,-5.19,4.10,068,4237
11,08,32,22.632,23,-5.27,-5.67,-5.67,2.20,067,4051
11,08,32,38.032,22,-6.23,-6.15,-5.82,4.19,067,4135
11,08,32,44.635,69,1.53,1.62,1.67,0.98,073,1907
11,08,34,45.432,34,3.68,3.51,3.50,3.13,074,9977
11,08,37,14.569,20,5.10,5.86,6.06,2.02,073,4667
11,08,37,22.634,20,5.22,6.43,7.01,2.63,075,4955
11,08,37,37.301,23,-5.01,-5.71,-5.89,3.82,068,4720
11,08,39,40.236,35,-1.36,-1.38,-1.37,1.14,072,1820
11,08,39,40.338,15,-1.04,-1.38,-1.60,1.47,071,1715
11,08,40,01.505,67,-1.68,-1.63,-1.52,0.87,073,2049
11,08,40,29.102,17,-5.61,-5.97,-5.86,2.91,068,3547
11,08,40,43.104,18,-6.61,-6.98,-7.08,2.44,068,4747
11,08,41,40.900,28,1.01,1.19,1.30,1.84,063,1725
11,08,41,49.436,16,-7.27,-6.77,-6.23,5.98,069,4638
11,08,41,52.236,20,5.40,6.50,7.16,3.97,074,5435
11,08,42,57.501,19,5.79,5.95,5.52,3.99,074,8357
11,08,43,02.234,15,7.12,7.52,7.52,2.79,069,4080
11,08,45,02.302,42,-2.54,-2.51,-2.43,1.22,072,1871
11,08,45,22.837,19,-5.76,-6.71,-7.17,3.14,068,5010
11,08,46,05.106,20,-5.50,-6.86,-7.47,3.90,069,5868
11,08,46,42.438,18,-4.78,-5.41,-5.64,3.78,067,3352
11,08,47,23.376,20,-5.10,-5.86,-6.11,4.23,068,4647
11,08,47,30.307,16,6.79,8.05,8.72,3.30,070,4568
11,08,51,06.507,17,-5.93,-6.87,-7.10,3.72,067,4181
11,08,51,22.169,14,-6.05,-7.57,-8.32,2.87,067,3380
11,08,51,29.236,10,-3.20,-2.76,-1.88,4.07,067,4119
11,08,51,29.835,26,-4.63,-4.35,-3.95,3.21,067,4371
11,08,52,02.705,21,6.82,6.85,6.47,3.23,073,6037
11,08,55,24.570,15,-6.04,-6.08,-5.84,3.18,066,3384
11,08,59,15.505,18,-5.03,-5.81,-6.36,4.68,067,4268
11,08,59,24.374,18,7.81,7.06,6.17,5.84,072,6456
11,08,59,52.904,23,-5.16,-5.83,-6.14,4.96,066,5149
11,09,01,01.703,18,-4.50,-5.42,-6.11,4.32,067,4071
11,09,01,16.997,15,-5.76,-6.51,-7.08,6.02,067,4174
11,09,01,26.837,28,4.80,4.95,4.98,2.77,070,5649
11,09,01,32.571,18,-5.31,-5.10,-4.64,3.05,066,3346
11,09,03,33.039,21,-5.94,-6.42,-6.80,4.18,067,5943
11,09,03,53.107,16,-7.13,-7.62,-7.71,3.50,067,4031
11,09,04,25.174,14,-5.09,-5.76,-6.18,5.13,066,2903
11,09,05,19.705,25,-5.45,-6.15,-6.45,2.71,066,6470
11,09,06,14.770,18,6.08,5.65,4.83,4.59,073,4225
11,09,11,41.840,16,-5.74,-6.31,-6.43,8.33,066,3363
11,09,14,15.705,24,-4.89,-5.01,-5.12,6.17,066,4458
11,09,15,39.641,10,1.90,1.12,0.53,1.37,062,1346
11,09,17,11.051,15,-5.04,-6.48,-8.96,15.93,066,3492
11,09,18,32.042,18,-5.69,-6.20,-6.44,6.21,066,3529
11,09,19,26.375,23,4.58,4.65,4.67,6.92,071,4074
11,09,22,07.440,23,-5.81,-6.46,-6.80,5.28,066,4469
11,09,22,22.844,19,-1.53,-1.62,-1.78,1.17,070,1592
11,09,22,23.309,34,-1.56,-1.49,-1.39,0.99,068,1756
11,09,23,13.375,8,12.94,11.38,10.59,22.96,064,1978
11,09,23,14.707,17,-0.92,-1.75,-2.41,2.24,071,2301
11,09,24,46.111,25,-1.23,-1.34,-1.38,0.83,073,3254
11,09,24,46.510,23,-1.47,-2.08,-2.63,8.01,090,4826
11,09,24,50.841,10,-1.70,-1.24,-0.70,1.73,099,6194
11,09,25,02.446,20,-7.03,-7.36,-7.13,8.33,067,4019
11,09,25,07.445,18,8.11,6.35,4.78,12.22,099,6028
11,09,25,11.365,10,2.50,1.12,0.02,4.08,094,2047
11,09,25,15.005,10,-2.80,-1.76,-0.30,9.11,099,3144
11,09,25,21.642,9,-1.56,-1.61,-1.00,2.91,099,3393
11,09,25,24.628,17,-3.95,-4.39,-4.59,1.93,099,2794
11,09,25,41.779,20,2.60,2.98,3.36,1.89,099,2327
11,09,25,45.195,13,-4.90,-4.07,-2.92,4.96,099,2385
11,09,27,24.640,21,-1.88,-1.58,-1.39,1.75,072,1520
